%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1529
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   235.240     48.1794    235.26912     48.17040     0      0.07929      0.18366      0.00000         6.51         4.07 2A 1.00     4  2016
   235.232     48.1747    235.26755     48.16781     0      0.07059      0.10423      0.03696         6.06         3.14 10D 0.96     4  2016
   235.230     48.1707    235.26705     48.16605     0      0.07365      0.11791      0.02939        19.03         4.89 2A 1.00     4  2016
   235.230     48.1663    235.26664     48.16428     0      0.08271      0.19316      0.00000        22.54         4.57 2A 1.00     4  2016
   235.233     48.1626    235.26667     48.16251     0      0.06023      0.12997      0.00000        23.58         6.29 2A 1.00     4  2016
   235.241     48.1516    235.27372     48.15741     0      0.10641      0.18855      0.02426        13.97         5.53 2A 0.97     4  2016
   235.244     48.1483    235.27611     48.15528     0      0.11886      0.15880      0.07891        18.02         3.20 2A 1.00     4  2016
   235.248     48.1460    235.27823     48.15299     0      0.11726      0.15772      0.07680         8.58         3.26 2A 1.00     4  2016
   235.252     48.1439    235.27907     48.15128     0      0.12864      0.18533      0.07195        16.40         3.23 2A 1.00     4  2016
   235.256     48.1416    235.27960     48.14871     0      0.13203      0.19159      0.07246        25.44         3.77  5 1.00     4  2016
   235.260     48.1391    235.28196     48.14728     0      0.12432      0.17208      0.07655        13.50         3.04  5 0.88     4  2016
   235.263     48.1357    235.28676     48.13958     0      0.10979      0.16652      0.05306        24.93         4.60  5 1.00     4  2016
   235.265     48.1315    235.28920     48.13544     0      0.12043      0.21695      0.02390        26.53         4.15  5 1.00     4  2016
   235.266     48.1270    235.29181     48.13265     0      0.06917      0.18712      0.00000        19.92         5.80  5 1.00     4  2016
   235.267     48.1225    235.29248     48.12925     0      0.06550      0.16541      0.00000         4.57         0.98 2A 1.00     4  2016
   235.268     48.1181    235.28747     48.12608     0      0.06343      0.14385      0.00000         9.08         2.58 2A 1.00     4  2016
   235.269     48.1137    235.29731     48.12185     0      0.03078      0.03573      0.02582         2.80         2.30  4 1.00     4  2016
   235.270     48.1091    235.30466     48.11558     0      0.05458      0.06392      0.04525        10.68         3.66  4 1.00     4  2016
   235.272     48.1051    235.30769     48.10883     0      0.12664      0.26466      0.00000        11.86         3.31 2A 1.00     4  2016
   235.275     48.1012    235.30851     48.10266     0      0.11406      0.16073      0.06740         7.13         4.29 2A 0.98     4  2016
   235.276     48.0968    235.31315     48.09627     0      0.09022      0.18558      0.00000        11.22         5.39  4 1.00     4  2016
   235.277     48.0923    235.30817     48.09009     0      0.09398      0.19978      0.00000        13.81         3.03 2A 1.00     4  2016
   235.277     48.0877    235.30466     48.08458     0      0.12412      0.17116      0.07708         8.39         3.57 2A 1.00     4  2016
   235.279     48.0833    235.30453     48.08099     0      0.11638      0.16517      0.06758         5.62         2.88 2A 0.95     4  2016
   235.280     48.0790    235.30461     48.07650     0      0.14326      0.19254      0.09399        15.81         3.27 2A 1.00     4  2016
   235.282     48.0747    235.30392     48.07385     0      0.13605      0.21021      0.06188        19.29         4.60 2A 1.00     4  2016
